frame,obj_id,cx,cy,velocity,dx,dy
10,0,377.27,647.46,0.12083045973593932,-0.11000000000001364,-0.049999999999954525
12,0,376.88,647.46,0.38999999999998636,-0.38999999999998636,0.0
14,0,376.52,647.32,0.3862641583165671,-0.36000000000001364,-0.13999999999998636
16,0,376.26,647.27,0.2647640458974785,-0.2599999999999909,-0.05000000000006821
18,0,376.18,647.31,0.08944271909996108,-0.07999999999998408,0.03999999999996362
20,0,376.73,647.34,0.5508175741568325,0.5500000000000114,0.030000000000086402
22,0,377.03,647.38,0.3026549190083812,0.2999999999999545,0.03999999999996362
24,0,377.02,647.35,0.03162277660165503,-0.009999999999990905,-0.029999999999972715
26,0,377.13,647.43,0.13601470508732266,0.11000000000001364,0.07999999999992724
28,0,377.28,647.4,0.1529705854077559,0.14999999999997726,-0.029999999999972715
30,0,376.55,647.46,0.7324616030891657,-0.7299999999999613,0.06000000000005912
32,0,376.08,647.54,0.4767598976424234,-0.4700000000000273,0.07999999999992724
34,0,375.86,647.59,0.22561028345355585,-0.21999999999997044,0.05000000000006821
36,0,375.7,647.64,0.1676305461424124,-0.160000000000025,0.049999999999954525
38,0,375.67,647.64,0.029999999999972715,-0.029999999999972715,0.0
40,0,375.56,647.71,0.13038404810409135,-0.11000000000001364,0.07000000000005002
42,0,375.49,647.77,0.09219544457288818,-0.06999999999999318,0.05999999999994543
44,0,375.42,647.83,0.09219544457296217,-0.06999999999999318,0.06000000000005912
46,0,375.32,647.88,0.11180339887498948,-0.10000000000002274,0.049999999999954525
48,0,375.37,647.87,0.05099019513593721,0.05000000000001137,-0.009999999999990905
50,0,375.32,647.89,0.05385164807134884,-0.05000000000001137,0.01999999999998181
52,0,375.04,647.92,0.28160255680654445,-0.2799999999999727,0.029999999999972715
54,0,374.9,647.91,0.14035668847622446,-0.1400000000000432,-0.009999999999990905
56,0,374.81,647.9,0.0905538513813483,-0.08999999999997499,-0.009999999999990905
58,0,374.94,647.87,0.13341664064125278,0.12999999999999545,-0.029999999999972715
60,0,374.86,647.84,0.08544003745315083,-0.07999999999998408,-0.029999999999972715
62,0,375.52,647.74,0.6675327707311174,0.6599999999999682,-0.10000000000002274
64,0,375.64,647.73,0.12041594578792672,0.12000000000000455,-0.009999999999990905
66,0,372.06,647.58,3.5831410801139105,-3.579999999999984,-0.14999999999997726
68,0,369.23,647.42,2.8345193596093035,-2.829999999999984,-0.16000000000008185
70,0,372.32,647.29,3.0927334188383977,3.089999999999975,-0.12999999999999545
72,0,370.19,647.06,2.1423818520515874,-2.1299999999999955,-0.2300000000000182
74,0,369.24,646.7,1.0159232254456565,-0.9499999999999886,-0.35999999999989996
76,0,368.72,646.51,0.553624421426658,-0.5199999999999818,-0.19000000000005457
78,0,368.58,646.5,0.14035668847622446,-0.1400000000000432,-0.009999999999990905
80,0,368.42,646.5,0.15999999999996817,-0.15999999999996817,0.0
82,0,371.84,646.39,3.4217685485724663,3.419999999999959,-0.11000000000001364
84,0,371.01,646.26,0.8401190391843124,-0.8299999999999841,-0.12999999999999545
86,0,369.99,646.28,1.0201960595885293,-1.0199999999999818,0.01999999999998181
88,0,372.65,646.42,2.6636816626616304,2.659999999999968,0.13999999999998636
90,0,371.48,646.5,1.172731853408916,-1.169999999999959,0.08000000000004093
92,0,369.91,646.52,1.5701273833673426,-1.5699999999999932,0.01999999999998181
94,0,368.58,646.71,1.3435028842544885,-1.330000000000041,0.19000000000005457
96,0,368.19,646.86,0.4178516483155027,-0.38999999999998636,0.14999999999997726
98,0,368.14,646.95,0.10295630140990335,-0.05000000000001137,0.09000000000003183
100,0,368.47,646.96,0.3301514803844242,0.3300000000000409,0.009999999999990905
102,0,368.34,646.9,0.14317821063283578,-0.1300000000000523,-0.06000000000005912
104,0,370.73,646.83,2.3910248848559057,2.390000000000043,-0.06999999999993634
